,numzan,numgroup,numclient,type1,type2,type3,online,sex,datebirth,age
703,401572286,801353350,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Корригирующая гимнастика для глаз,Да,Женщина,1949-01-12,74
704,401577140,801353350,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Корригирующая гимнастика для глаз,Да,Женщина,1949-01-12,74
705,401587090,801353350,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Корригирующая гимнастика для глаз,Да,Женщина,1949-01-12,74
706,401593370,801353350,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Корригирующая гимнастика для глаз,Да,Женщина,1949-01-12,74
707,401595863,801353350,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Корригирующая гимнастика для глаз,Да,Женщина,1949-01-12,74
708,401595926,801353350,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Корригирующая гимнастика для глаз,Да,Женщина,1949-01-12,74
709,401636336,801353350,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Корригирующая гимнастика для глаз,Да,Женщина,1949-01-12,74
710,401641068,801353350,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Корригирующая гимнастика для глаз,Да,Женщина,1949-01-12,74
711,401647430,801353350,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Корригирующая гимнастика для глаз,Да,Женщина,1949-01-12,74
712,401647443,801353350,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Корригирующая гимнастика для глаз,Да,Женщина,1949-01-12,74
713,401658660,801353350,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Корригирующая гимнастика для глаз,Да,Женщина,1949-01-12,74
714,401658662,801353350,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Корригирующая гимнастика для глаз,Да,Женщина,1949-01-12,74
715,401658664,801353350,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Корригирующая гимнастика для глаз,Да,Женщина,1949-01-12,74
716,401393748,801354650,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Суставная гимнастика,Да,Женщина,1949-01-12,74
717,401394750,801354650,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Суставная гимнастика,Да,Женщина,1949-01-12,74
718,401401899,801354650,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Суставная гимнастика,Да,Женщина,1949-01-12,74
719,401404385,801354650,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Суставная гимнастика,Да,Женщина,1949-01-12,74
720,401408955,801354650,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Суставная гимнастика,Да,Женщина,1949-01-12,74
721,401412210,801354650,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Суставная гимнастика,Да,Женщина,1949-01-12,74
722,401417437,801354650,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Суставная гимнастика,Да,Женщина,1949-01-12,74
723,401451493,801354650,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Суставная гимнастика,Да,Женщина,1949-01-12,74
724,401460035,801354650,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Суставная гимнастика,Да,Женщина,1949-01-12,74
725,401465533,801354650,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Суставная гимнастика,Да,Женщина,1949-01-12,74
726,401474302,801354650,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Суставная гимнастика,Да,Женщина,1949-01-12,74
727,401485415,801354650,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Суставная гимнастика,Да,Женщина,1949-01-12,74
728,401494850,801354650,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Суставная гимнастика,Да,Женщина,1949-01-12,74
729,401499903,801354650,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Суставная гимнастика,Да,Женщина,1949-01-12,74
730,401510616,801354650,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Суставная гимнастика,Да,Женщина,1949-01-12,74
731,401524635,801354650,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Суставная гимнастика,Да,Женщина,1949-01-12,74
732,401531213,801354650,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Суставная гимнастика,Да,Женщина,1949-01-12,74
733,401534064,801354650,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Суставная гимнастика,Да,Женщина,1949-01-12,74
734,401536847,801354650,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Суставная гимнастика,Да,Женщина,1949-01-12,74
735,401540268,801354650,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Суставная гимнастика,Да,Женщина,1949-01-12,74
736,401542803,801354650,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Суставная гимнастика,Да,Женщина,1949-01-12,74
737,401544855,801354650,101385462,Физическая активность,ОНЛАЙН Гимнастика,ОНЛАЙН Суставная гимнастика,Да,Женщина,1949-01-12,74
